"","GID_2","NAME_2","age_group","antigen","weighted.sero","weighted.sero.UC","weighted.sero.LC","pop_risk_adm2","pop_risk_UC_adm2","pop_risk_LC_adm2","total_pop"
"1077","NGA.9.15_1","Odukpani","0_5","dip",0.864919389665135,0.887375998599151,0.838768972311244,5101.25478012915,4253.19166147612,6088.81281083548,37764.5227355957
"1078","NGA.9.15_1","Odukpani","5_10","dip",0.899757045339437,0.915985383429876,0.880771241805553,4018.8872658266,3368.26935938081,4780.05601142253,40091.4685668945
"1079","NGA.9.15_1","Odukpani","10_15","dip",0.926286789938745,0.938722007957816,0.911537392845317,2914.21821450228,2422.59752911401,3497.32891646301,39534.544921875
"1080","NGA.9.16_1","Ogoja","0_5","mea",0.815707505597857,0.844447333367469,0.783104495430182,8351.87777747808,7049.42902797122,9829.40054356597,45318.5996780396
"1081","NGA.9.16_1","Ogoja","5_10","mea",0.922468116185108,0.93556479460935,0.906976486919,3566.27847598722,2963.86305573492,4278.85582212265,45997.5728759766
"1082","NGA.9.16_1","Ogoja","10_15","mea",0.969816208803075,0.975951848017386,0.962166299582985,1370.60805810317,1091.99638557061,1717.98083021146,45408.744354248
"1083","NGA.9.16_1","Ogoja","0_5","dip",0.908102635600745,0.927099564083976,0.884765012535831,4164.65986867675,3303.74567163287,5222.28826579259,45318.5996780396
"1084","NGA.9.16_1","Ogoja","5_10","dip",0.936889450196717,0.950018495479979,0.920592004179679,2902.93211381944,2299.02789661063,3652.57507468047,45997.5728759766
"1085","NGA.9.16_1","Ogoja","10_15","dip",0.957087942034186,0.96630627671237,0.94548223230488,1948.58266988431,1529.98966711079,2475.58337603199,45408.744354248
"1086","NGA.9.17_1","Yakurr","0_5","mea",0.826496297299739,0.850143558952125,0.800059407144219,6355.50978147174,5489.30116230242,7323.90360454402,36630.3985595703
"1087","NGA.9.17_1","Yakurr","5_10","mea",0.925044043345959,0.935825151608628,0.912621440868499,2869.26148200779,2456.56821449061,3344.78999749838,38279.2990722656
"1088","NGA.9.17_1","Yakurr","10_15","mea",0.969786501773363,0.975326890618554,0.963038067470311,1164.61558904844,951.054644529556,1424.74209714256,38546.2014465332
"1089","NGA.9.17_1","Yakurr","0_5","dip",0.890970886758109,0.909057116611738,0.869805975511793,3993.77987264698,3331.27406466857,4769.05900707746,36630.3985595703
"1090","NGA.9.17_1","Yakurr","5_10","dip",0.92221423991342,0.934955969284791,0.907224075509257,2977.5843739177,2489.8399046131,3551.39736028709,38279.2990722656
"1091","NGA.9.17_1","Yakurr","10_15","dip",0.945063430860621,0.954417542603687,0.933920787921161,2117.59606082789,1757.03058522629,2547.10262021911,38546.2014465332
"1092","NGA.9.18_1","Yala Cross","0_5","mea",0.81562163276222,0.84287924951951,0.784918798919752,7403.42950892773,6308.94186774084,8636.2545386878,40153.4606246948
"1093","NGA.9.18_1","Yala Cross","5_10","mea",0.923002089000414,0.935342078775144,0.908539623829237,2954.82888776239,2481.2763226641,3509.83238488688,38375.4422607422
"1094","NGA.9.18_1","Yala Cross","10_15","mea",0.970276878404752,0.976036320221487,0.963177131631262,1064.66770955544,858.36731450132,1318.97717404195,35819.5119628906
"1095","NGA.9.18_1","Yala Cross","0_5","dip",0.907523008186559,0.925410481813028,0.885869084630232,3713.27124947122,2995.02728153555,4582.75121636037,40153.4606246948
"1096","NGA.9.18_1","Yala Cross","5_10","dip",0.936899439095256,0.949177380798856,0.921891538677566,2421.51193162047,1950.34048869321,2997.44674755448,38375.4422607422
"1097","NGA.9.18_1","Yala Cross","10_15","dip",0.957399280061327,0.965973435189936,0.946776320478009,1525.93699747106,1218.81494527016,1906.44622534703,35819.5119628906
"1098","NGA.10.1_1","AniochaN","0_5","mea",0.836813001617669,0.857889788996511,0.813341279838183,4120.89414002385,3588.6506986897,4713.61587457489,25252.5886306763
"1099","NGA.10.1_1","AniochaN","5_10","mea",0.933264993749994,0.942487517442044,0.922688001010595,1685.13582373613,1452.2564710242,1952.21708099694,25251.152557373
"1100","NGA.10.1_1","AniochaN","10_15","mea",0.974563377353796,0.978858250022838,0.969418651369737,736.820372186204,612.411179876705,885.847189429011,28966.9105224609
"1101","NGA.10.1_1","AniochaN","0_5","dip",0.838778010791593,0.860281520304185,0.814687092549239,4071.27257169922,3528.2532918619,4679.63061980866,25252.5886306763
"1102","NGA.10.1_1","AniochaN","5_10","dip",0.887298663531362,0.902532743451296,0.870029785209062,2845.83864058942,2461.16056445995,3281.89772160052,25251.152557373
"1103","NGA.10.1_1","AniochaN","10_15","dip",0.9225659832657,0.93357419353592,0.909909937623585,2243.02423413721,1924.15039222732,2609.63077582054,28966.9105224609
"1104","NGA.10.2_1","AniochaS","0_5","mea",0.839797941534098,0.860198997040482,0.817101092446772,4182.96412950407,3650.28131503582,4775.59138095266,26110.5516967773
"1105","NGA.10.2_1","AniochaS","5_10","mea",0.933923344771402,0.942871389728317,0.923689327095761,1468.86385250586,1269.95154766328,1696.36293788858,22229.6943969727
"1106","NGA.10.2_1","AniochaS","10_15","mea",0.974535554037869,0.978809113080801,0.969421615536179,613.403763158402,510.459556050469,736.591564933542,24088.6357421875
"1107","NGA.10.2_1","AniochaS","0_5","dip",0.837799514353616,0.858824061869936,0.814329386765618,4235.1441657123,3686.18163088607,4847.96214542869,26110.5516967773
"1108","NGA.10.2_1","AniochaS","5_10","dip",0.885545315607663,0.900492987503308,0.868682583654808,2544.2926563436,2212.01047815719,2919.14603435365,22229.6943969727
"1109","NGA.10.2_1","AniochaS","10_15","dip",0.920573366925056,0.931507817249928,0.908065517068407,1913.27923237071,1649.88324145382,2214.5762714855,24088.6357421875
"1110","NGA.10.3_1","Bomadi","0_5","mea",0.847339545337254,0.873359417817022,0.81716573511276,1739.46470978722,1442.98550676304,2083.27528051606,11394.3372802734
"1111","NGA.10.3_1","Bomadi","5_10","mea",0.934321352399244,0.946157144148153,0.920108450095287,780.0384392205,639.469580694686,948.839267723622,11876.5910644531
"1112","NGA.10.3_1","Bomadi","10_15","mea",0.973393047127242,0.979112820686597,0.966153588456134,308.539857404134,242.212152505835,392.490152529957,11596.2116699219
"1113","NGA.10.3_1","Bomadi","0_5","dip",0.870658572888337,0.894084612672226,0.842968727048953,1473.75984482219,1206.83564638346,1789.26728755491,11394.3372802734
"1114","NGA.10.3_1","Bomadi","5_10","dip",0.905846802225463,0.922938948017512,0.885436355387125,1118.21902737876,915.22260139258,1360.62555792046,11876.5910644531
"1115","NGA.10.3_1","Bomadi","10_15","dip",0.932212963615029,0.944980146785217,0.916743534853302,786.072822396816,638.021863926655,965.459592730582,11596.2116699219
"1116","NGA.10.4_1","Burutu","0_5","mea",0.847297381619915,0.873912815054714,0.816311675005758,7941.64811723686,6557.4517683517,9553.13049523424,52007.2818756104
"1117","NGA.10.4_1","Burutu","5_10","mea",0.934667284152479,0.946722670934172,0.920114418131792,3552.04152030657,2896.60826858217,4343.258962814,54368.496307373
"1118","NGA.10.4_1","Burutu","10_15","mea",0.973693686091361,0.979444978132746,0.966378867218555,1398.25862812846,1092.5603935646,1787.06295235341,53152.9667358398
"1119","NGA.10.4_1","Burutu","0_5","dip",0.870065889931077,0.894425396154395,0.841082691387544,6757.51988761106,5490.64818110428,8264.85726392136,52007.2818756104
"1120","NGA.10.4_1","Burutu","5_10","dip",0.905828002425149,0.923578699491878,0.884463225607375,5119.98990240622,4154.91119448046,6281.56069193123,54368.496307373
"1121","NGA.10.4_1","Burutu","10_15","dip",0.932509273092206,0.945697444074287,0.916393281794979,3587.33236230764,2886.34194879052,4443.9451116442,53152.9667358398
"1122","NGA.10.5_1","Ethiope West","0_5","mea",0.841382246701788,0.865345640021463,0.814135036822049,4338.75413474751,3683.270938911,5084.06127766103,27353.5215606689
"1123","NGA.10.5_1","Ethiope West","5_10","mea",0.934372361814462,0.944938339077768,0.921950836724035,1781.26813551351,1494.48593307499,2118.4136956738,27142.0423583984
"1124","NGA.10.5_1","Ethiope West","10_15","mea",0.974600686961997,0.979507837623916,0.96855069284557,695.457033841527,561.09464227424,861.111552004017,27380.9387207031
"1125","NGA.10.5_1","Ethiope West","0_5","dip",0.868439114341992,0.890068180345376,0.843311485005778,3598.65352238702,3007.02239912634,4285.98267320365,27353.5215606689
"1126","NGA.10.5_1","Ethiope West","5_10","dip",0.907676555683107,0.922984618316198,0.889691790727681,2505.84683632234,2090.35475190996,2993.99008854836,27142.0423583984
"1127","NGA.10.5_1","Ethiope West","10_15","dip",0.936082030361085,0.947104975137516,0.922948689499955,1750.13400983489,1448.31543438973,2109.73721115161,27380.9387207031
"1128","NGA.10.6_1","EthiopeE","0_5","mea",0.844189103804185,0.866727039360914,0.818690294936629,5083.31797330426,4348.01963606404,5915.21456448619,32624.9196777344
"1129","NGA.10.6_1","EthiopeE","5_10","mea",0.934667954558458,0.944680606454378,0.922991074063327,2158.56468840971,1827.74760356561,2544.36773096289,33039.9067382812
"1130","NGA.10.6_1","EthiopeE","10_15","mea",0.974307977006151,0.979122318899672,0.96841158906323,865.774702188035,703.540088740426,1064.47231025455,33698.1911621094
"1131","NGA.10.6_1","EthiopeE","0_5","dip",0.865513489307808,0.886132122599961,0.841826498563776,4387.61160907154,3714.93035405037,5160.39777950282,32624.9196777344
"1132","NGA.10.6_1","EthiopeE","5_10","dip",0.904320689714642,0.919026361520971,0.88726780554698,3161.2354886113,2675.36146360644,3724.66119112958,33039.9067382812
"1133","NGA.10.6_1","EthiopeE","10_15","dip",0.932789288758595,0.943571139510267,0.920116863277815,2264.87939555421,1901.550527843,2691.91721189312,33698.1911621094
"1134","NGA.10.7_1","IkaNorth","0_5","mea",0.838263502416733,0.859553367232192,0.814494867735262,3531.10591866473,3066.29575657539,4050.03372937185,21832.4618835449
"1135","NGA.10.7_1","IkaNorth","5_10","mea",0.933705469197446,0.943026005853891,0.922987696492599,1442.24063325829,1239.47192025942,1675.40628215615,21755.0469970703
"1136","NGA.10.7_1","IkaNorth","10_15","mea",0.97464625393206,0.979005460593183,0.969405257556154,614.65609327824,508.974947425531,741.714648990953,24243.2061767578
"1137","NGA.10.7_1","IkaNorth","0_5","dip",0.847176944287346,0.868120666871407,0.823591394589235,3336.50353877338,2879.25051375732,3851.43415355983,21832.4618835449
"1138","NGA.10.7_1","IkaNorth","5_10","dip",0.893156647023515,0.907954569225114,0.876306760936975,2324.382165328,2002.45267237323,2690.95222903595,21755.0469970703
"1139","NGA.10.7_1","IkaNorth","10_15","dip",0.926506833668168,0.937191353730663,0.914171409484646,1781.70998396535,1522.68296119058,2080.76021572424,24243.2061767578
"1140","NGA.10.8_1","IkaSouth","0_5","mea",0.83859642790755,0.860125611030581,0.814521149500175,5096.45295593715,4416.65096925351,5856.65003344665,31575.8374481201
"1141","NGA.10.8_1","IkaSouth","5_10","mea",0.933812607653646,0.943238196978694,0.922952585171703,1993.07528922376,1709.24617156008,2320.09893650554,30112.6123657227
"1142","NGA.10.8_1","IkaSouth","10_15","mea",0.974668706673057,0.97907378208921,0.969360300131329,845.098976185881,698.137481714818,1022.19727415636,33361.856628418
"1143","NGA.10.8_1","IkaSouth","0_5","dip",0.85108029995222,0.871887390389177,0.827569341488034,4702.26424153151,4045.26293612582,5444.64244424614,31575.8374481201
"1144","NGA.10.8_1","IkaSouth","5_10","dip",0.895921731250901,0.910603350751926,0.879150794670742,3134.06856253712,2691.96664560171,3639.08527478557,30112.6123657227
"1145","NGA.10.8_1","IkaSouth","10_15","dip",0.928411914489808,0.93899810675259,0.916152120172692,2388.31144509397,2035.13641658214,2797.32094539546,33361.856628418
"1146","NGA.10.9_1","IsokoNor","0_5","mea",0.846372471995708,0.867211608927644,0.822978441341987,3064.8986170847,2649.15384273575,3531.61401067368,19950.1915893555
"1147","NGA.10.9_1","IsokoNor","5_10","mea",0.934824332781305,0.944108257727181,0.924121411017658,1338.68629380927,1147.99759650608,1558.52070870877,20539.6638183594
"1148","NGA.10.9_1","IsokoNor","10_15","mea",0.974010428025272,0.978681453537313,0.968340316476831,557.793783763817,457.543229543379,679.486937388787,21462.2150878906
"1149","NGA.10.9_1","IsokoNor","0_5","dip",0.859763939855616,0.879075326432105,0.837937430482038,2797.73626761684,2412.47040555978,3233.17931134658,19950.1915893555
"1150","NGA.10.9_1","IsokoNor","5_10","dip",0.898921016794177,0.912704873809838,0.883235916581131,2076.1283341492,1793.01254492718,2398.29501948244,20539.6638183594
"1151","NGA.10.9_1","IsokoNor","10_15","dip",0.928069392045321,0.938381639933369,0.916181000314376,1543.79017932605,1322.46649711313,1798.94139970471,21462.2150878906
"1152","NGA.10.10_1","IsokoSou","0_5","mea",0.846796397156469,0.868359552949306,0.822473298774704,7613.17725531731,6541.63504489972,8821.86984440753,49693.1998596191
"1153","NGA.10.10_1","IsokoSou","5_10","mea",0.934645791152537,0.944308259387369,0.923442094095389,3378.66555842173,2879.13769005495,3957.87148932555,51697.7501220703
"1154","NGA.10.10_1","IsokoSou","10_15","mea",0.973777148917633,0.978635036268436,0.967841706596261,1403.59044416061,1143.56973767913,1721.28778751874,53525.4705810547
"1155","NGA.10.10_1","IsokoSou","0_5","dip",0.862658819495144,0.882295327698881,0.840340986402976,6824.92273178386,5849.1218050705,7933.96727206657,49693.1998596191
"1156","NGA.10.10_1","IsokoSou","5_10","dip",0.900601764189889,0.914677849700765,0.884495128787342,5138.66515748574,4410.96320604756,5971.34196983391,51697.7501220703
"1157","NGA.10.10_1","IsokoSou","10_15","dip",0.928933180935698,0.939491416785053,0.916692665095386,3803.88493311542,3238.75039077296,4459.06430362296,53525.4705810547
"1158","NGA.10.11_1","Ndokwa East","0_5","mea",0.846280407731706,0.865810315363015,0.824524730141917,4618.54976663898,4031.76802332266,5272.20541438505,30045.2902488708
"1159","NGA.10.11_1","Ndokwa East","5_10","mea",0.934908684339474,0.943563325970048,0.925029766278931,1993.33897120323,1728.30155002104,2295.86830501028,30623.7314605713
"1160","NGA.10.11_1","Ndokwa East","10_15","mea",0.974105435353502,0.978533091012975,0.968783784533849,811.082090215455,672.396916084693,977.769413564005,31322.4841308594
"1161","NGA.10.11_1","Ndokwa East","0_5","dip",0.848283857201548,0.867340142920277,0.827038140345938,4558.35554581863,3985.80391033401,5196.68927529076,30045.2902488708
"1162","NGA.10.11_1","Ndokwa East","5_10","dip",0.890459486385679,0.904024714246927,0.875240543051111,3354.53927297801,2939.12137775371,3820.60010676947,30623.7314605713
"1163","NGA.10.11_1","Ndokwa East","10_15","dip",0.921958129665758,0.93217859818702,0.910342543339214,2444.46524508688,2124.3347820197,2808.29426347068,31322.4841308594
"1164","NGA.10.12_1","Ndokwa West","0_5","mea",0.844481563723921,0.864693675112976,0.821918621124088,3426.35153332328,2981.04227927028,3923.45383723266,22031.8028869629
"1165","NGA.10.12_1","Ndokwa West","5_10","mea",0.934836723583702,0.943761269053876,0.92460942021988,1411.03252821565,1217.78220916316,1632.49250561287,21653.7995910645
"1166","NGA.10.12_1","Ndokwa West","10_15","mea",0.974390026399822,0.978811474723606,0.969067651306096,605.183358055914,500.701136174997,730.955171894551,23630.7685241699
"1167","NGA.10.12_1","Ndokwa West","0_5","dip",0.85181989972293,0.87142018549101,0.829819792929295,3264.6747610748,2832.84512850433,3749.37677744429,22031.8028869629
"1168","NGA.10.12_1","Ndokwa West","5_10","dip",0.894190568089867,0.908129374068676,0.878420410765754,2291.1762334264,1989.34812222255,2632.66005964231,21653.7995910645
"1169","NGA.10.12_1","Ndokwa West","10_15","dip",0.925529202414361,0.935863881765229,0.913680988080285,1759.80217955656,1515.58576404468,2039.78458990984,23630.7685241699
"1170","NGA.10.13_1","Okpe","0_5","mea",0.844297601390073,0.868574853579494,0.816545882432181,6713.68730239103,5666.88339175001,7910.30575432571,43118.7146911621
"1171","NGA.10.13_1","Okpe","5_10","mea",0.934660683759439,0.945467028838247,0.921892652885133,2819.89201312785,2353.51544336636,3370.93035202427,43157.6602783203
"1172","NGA.10.13_1","Okpe","10_15","mea",0.974283251874142,0.979394332825234,0.96793896610306,1124.12022872516,900.706698380816,1401.43911590266,43711.6008300781
"1173","NGA.10.13_1","Okpe","0_5","dip",0.870596882985627,0.892435834409359,0.845097130496424,5579.69608268982,4638.02856709576,6679.21263496702,43118.7146911621
"1174","NGA.10.13_1","Okpe","5_10","dip",0.907960911874914,0.923566359197696,0.889549703977258,3972.19169762884,3298.69710358097,4766.77635338942,43157.6602783203
"1175","NGA.10.13_1","Okpe","10_15","dip",0.935364217986705,0.946757687785515,0.921731722918743,2825.33350270509,2327.30669878997,3421.23168543384,43711.6008300781
"1176","NGA.10.14_1","Oshimili North","0_5","mea",0.83717943643664,0.85780013939649,0.814264937686937,4637.08431910769,4049.81243985953,5289.68286383089,28479.7215881348
"1177","NGA.10.14_1","Oshimili North","5_10","mea",0.933134853236264,0.942174988175945,0.922799876749835,1785.06721892193,1543.72700931355,2060.97520128889,26696.52734375
"1178","NGA.10.14_1","Oshimili North","10_15","mea",0.97439473328129,0.978653534673976,0.969308054159284,759.79110714663,633.418690845974,910.729334202257,29673.2354125977
"1179","NGA.10.14_1","Oshimili North","0_5","dip",0.831039182735095,0.852823061673896,0.806770810539798,4811.95703500822,4191.55822772154,5503.11351852749,28479.7215881348
"1180","NGA.10.14_1","Oshimili North","5_10","dip",0.881136397235922,0.896647718316157,0.863654277384369,3173.24542136784,2759.14701401168,3639.95731201155,26696.52734375
"1181","NGA.10.14_1","Oshimili North","10_15","dip",0.917897979282712,0.929197320667341,0.904979906373491,2436.23258859406,2100.94457168065,2819.55360710648,29673.2354125977
"1182","NGA.10.15_1","Oshimili South","0_5","mea",0.840354592277734,0.860326387854961,0.818177231842365,6808.89679478223,5957.09719194995,7754.76401726955,42650.1262512207
"1183","NGA.10.15_1","Oshimili South","5_10","mea",0.933942258584375,0.942703086054848,0.923951658562115,2659.56054669191,2306.83956959637,3061.79357930205,40261.148651123
"1184","NGA.10.15_1","Oshimili South","10_15","mea",0.974431798930793,0.978666693940486,0.969376806540353,1156.38918544559,964.854912954125,1385.01452036817,45227.6318664551
"1185","NGA.10.15_1","Oshimili South","0_5","dip",0.830725132839839,0.851927235256953,0.807183149680712,7219.59445553949,6315.32211065824,8223.66300948035,42650.1262512207
"1186","NGA.10.15_1","Oshimili South","5_10","dip",0.879897684526899,0.895009804177911,0.862946410689854,4835.45717660658,4227.02588090362,5517.93493238575,40261.148651123
"1187","NGA.10.15_1","Oshimili South","10_15","dip",0.916212033243731,0.927354686266334,0.903537897606546,3789.53131529133,3285.57550636936,4362.75245611545,45227.6318664551
"1188","NGA.10.16_1","Patani","0_5","mea",0.84730727620018,0.87110100934983,0.820090404530053,1334.09821497659,1126.20895782906,1571.89592405385,8737.14334106445
"1189","NGA.10.16_1","Patani","5_10","mea",0.934126272626654,0.944931410959754,0.921379566435247,615.234801330033,514.319043245909,734.284042415723,9339.60815429688
"1190","NGA.10.16_1","Patani","10_15","mea",0.973233664655546,0.978610969279399,0.966541919616424,244.384091309686,195.2878034808,305.481585965438,9130.2783203125
"1191","NGA.10.16_1","Patani","0_5","dip",0.866728801774375,0.888008525159396,0.84212949427759,1164.4095621327,978.485568659573,1379.33723782304,8737.14334106445
"1192","NGA.10.16_1","Patani","5_10","dip",0.902681795159882,0.91812507690567,0.8846919796808,908.913899486302,764.679699364238,1076.93172682903,9339.60815429688
"1193","NGA.10.16_1","Patani","10_15","dip",0.929726663898084,0.941360637712982,0.915988643101397,641.61511710736,535.393698206116,767.047070551351,9130.2783203125
"1194","NGA.10.17_1","Sapele","0_5","mea",0.842026003457395,0.866556617603422,0.814021475605403,7202.63956958881,6084.19491425693,8479.47325645454,45593.8301696777
"1195","NGA.10.17_1","Sapele","5_10","mea",0.93449810024147,0.945333449710899,0.921698075555756,2806.52667624947,2342.26995324534,3354.96284175821,42846.4927978516
"1196","NGA.10.17_1","Sapele","10_15","mea",0.974583347465954,0.979609245988154,0.96835314656355,1133.59298509689,909.435877824649,1411.4624657159,44600.4045410156
"1197","NGA.10.17_1","Sapele","0_5","dip",0.869660089250845,0.891773867340767,0.843827955678226,5942.69575502791,4934.4439123861,7120.48166605835,45593.8301696777
"1198","NGA.10.17_1","Sapele","5_10","dip",0.908353346734086,0.9240418287128,0.889814141429124,3926.7376691052,3254.54123899498,4721.07759568213,42846.4927978516
"1199","NGA.10.17_1","Sapele","10_15","dip",0.936410702461741,0.947720823829254,0.922853303596478,2836.10839468538,2331.67240628632,3440.77386859998,44600.4045410156
"1200","NGA.10.18_1","Udu","0_5","mea",0.845538177269965,0.870173979858384,0.817276786939029,6917.8303967408,5814.47488155867,8183.56390700251,44786.6681518555
"1201","NGA.10.18_1","Udu","5_10","mea",0.934670127316796,0.945712453800901,0.921572753924639,2805.93213125714,2331.66182560648,3368.46714512949,42950.2158203125
"1202","NGA.10.18_1","Udu","10_15","mea",0.974045545351715,0.979312458761338,0.967475749084761,1131.31475793706,901.738103377042,1417.68207230232,43588.4619140625
"1203","NGA.10.18_1","Udu","0_5","dip",0.871630263880489,0.893714665584764,0.845757553112801,5749.25277232581,4760.16600186415,6908.00528366718,44786.6681518555
"1204","NGA.10.18_1","Udu","5_10","dip",0.908040402199846,0.923923900682842,0.889241390069387,3949.68457226573,3267.48488443945,4757.10620047762,42950.2158203125
"1205","NGA.10.18_1","Udu","10_15","dip",0.934911459729068,0.946592576374799,0.920889329686996,2837.10935864145,2327.94745061529,3448.31243993434,43588.4619140625
"1206","NGA.10.19_1","Ughelli North","0_5","mea",0.845740465117887,0.868494550284707,0.819920857148972,8905.33657590559,7591.75302956461,10395.8914346172,57729.569732666
"1207","NGA.10.19_1","Ughelli North","5_10","mea",0.934664387077812,0.944845340996754,0.92275870117041,3840.06238286701,3241.68277919828,4539.81209899334,58774.4143066406
"1208","NGA.10.19_1","Ughelli North","10_15","mea",0.974000846424148,0.97897027181789,0.967887452092431,1551.25365926328,1254.75018641028,1916.01266189496,59665.5446777344
"1209","NGA.10.19_1","Ughelli North","0_5","dip",0.866928237322414,0.887540808618304,0.843208229666899,7682.17560294446,6492.22073094888,9051.5214389529,57729.569732666
"1210","NGA.10.19_1","Ughelli North","5_10","dip",0.904452608800813,0.91923858549367,0.887291048822749,5615.74195625969,4746.70483618535,6624.40259255867,58774.4143066406
"1211","NGA.10.19_1","Ughelli North","10_15","dip",0.932223850287465,0.943173762843996,0.91934210591312,4043.90088875805,3390.5683918991,4812.49718325268,59665.5446777344
"1212","NGA.10.20_1","Ughelli South","0_5","mea",0.846252334744384,0.870713111502285,0.818193444015449,5933.36662349262,4989.38639355717,7016.20378701312,38591.5884552002
"1213","NGA.10.20_1","Ughelli South","5_10","mea",0.934537690055717,0.945554032522634,0.92148007237519,2609.32303160544,2170.21240218453,3129.79874626776,39859.9290771484
"1214","NGA.10.20_1","Ughelli South","10_15","mea",0.973793681016299,0.979114663169491,0.967154631206234,1024.95036570596,816.842443062524,1284.60898220217,39110.8101196289
"1215","NGA.10.20_1","Ughelli South","0_5","dip",0.870516579745809,0.892440094472533,0.844906143831719,4996.97086622147,4150.90760839621,5985.31826917631,38591.5884552002
"1216","NGA.10.20_1","Ughelli South","5_10","dip",0.906636870583759,0.922466286883705,0.887968783720241,3721.44771695201,3090.48830590347,4465.55633533789,39859.9290771484
"1217","NGA.10.20_1","Ughelli South","10_15","dip",0.933476082772042,0.945208335603408,0.919444122462536,2601.80429511657,2142.94638235352,3150.60563038785,39110.8101196289
"1218","NGA.10.21_1","Ukwuani","0_5","mea",0.843389903412119,0.864483239768135,0.819748885831281,2651.91612100705,2294.73762519434,3052.23511068634,16933.2385253906
"1219","NGA.10.21_1","Ukwuani","5_10","mea",0.934659893319804,0.943973212268973,0.923924761130741,1099.64725160717,942.907905650475,1280.31513244063,16829.5906982422
"1220","NGA.10.21_1","Ukwuani","10_15","mea",0.97445511781001,0.978973883420256,0.968989352518831,476.302651397179,392.047025350646,578.215765763528,18645.7172851562
"1221","NGA.10.21_1","Ukwuani","0_5","dip",0.857141360479414,0.877136323323275,0.834512010611326,2419.05941841488,2080.47994327345,2802.24759740573,16933.2385253906
"1222","NGA.10.21_1","Ukwuani","5_10","dip",0.898591074502259,0.912796034327595,0.882371569228789,1706.67070927552,1467.60704953014,1979.638344356,16829.5906982422
"1223","NGA.10.21_1","Ukwuani","10_15","dip",0.929006715094259,0.939437363580211,0.916937349729795,1323.72071949699,1129.23379672709,1548.76269389405,18645.7172851562
"1224","NGA.10.22_1","Uvwie","0_5","mea",0.844711005758447,0.86911835234408,0.816778381515991,3002.47939765909,2530.56858625351,3542.55069646647,19334.7855224609
"1225","NGA.10.22_1","Uvwie","5_10","mea",0.934675555078096,0.945571046494972,0.921784232997979,1131.71589778566,942.956531128859,1355.05211072991,17324.5390625
"1226","NGA.10.22_1","Uvwie","10_15","mea",0.974212707619506,0.979377038349465,0.967791492296019,445.710256075042,356.449424106232,556.695212693039,17284.1044921875
"1227","NGA.10.22_1","Uvwie","0_5","dip",0.871268240061391,0.893175565466118,0.845653512414797,2489.00096834193,2065.42753027078,2984.25623360508,19334.7855224609
"1228","NGA.10.22_1","Uvwie","5_10","dip",0.908260171315739,0.923956020062262,0.889714890291211,1589.35024562754,1317.4269008993,1910.63869116201,17324.5390625
"1229","NGA.10.22_1","Uvwie","10_15","dip",0.935417132911434,0.946899435259887,0.921658014419362,1116.25702316383,917.795709562287,1354.07106490119,17284.1044921875
"1230","NGA.10.23_1","Warri North","0_5","mea",0.842369146893967,0.868244984110612,0.81257996343026,4006.28005696386,3348.63056414183,4763.38952679341,25415.5831680298
"1231","NGA.10.23_1","Warri North","5_10","mea",0.935019945716475,0.946387393096728,0.921446222687181,1752.56190956634,1445.97313386751,2118.65563193151,26970.7670898438
"1232","NGA.10.23_1","Warri North","10_15","mea",0.974935463602883,0.980139998816566,0.968403932458305,701.451897901793,555.798651199209,884.242229427537,27985.8317260742
"1233","NGA.10.23_1","Warri North","0_5","dip",0.862257375897177,0.887026655968239,0.833091803835327,3500.80911866797,2871.28342100965,4242.06914104907,25415.5831680298
"1234","NGA.10.23_1","Warri North","5_10","dip",0.90319773422378,0.920842464706882,0.882127485754478,2610.83136401957,2134.93944779678,3179.11212801025,26970.7670898438
"1235","NGA.10.23_1","Warri North","10_15","dip",0.932994175179715,0.945681629133511,0.917601480914626,1875.2137380873,1520.14478670406,2305.99108960101,27985.8317260742
"1236","NGA.10.24_1","Warri South","0_5","mea",0.845019505068398,0.870369070996035,0.815833032765809,7040.37139645008,5888.80481416421,8366.23891837998,45427.4674987793
"1237","NGA.10.24_1","Warri South","5_10","mea",0.934758664909026,0.946088677364354,0.921251263291812,2940.93552366026,2430.20354573668,3549.81940368842,45077.794921875
"1238","NGA.10.24_1","Warri South","10_15","mea",0.97422105609533,0.979554285142238,0.967536624681894,1229.79657925088,975.372392499758,1548.68050703631,47705.4678344727
"1239","NGA.10.24_1","Warri South","0_5","dip",0.871812853751351,0.894645620603559,0.844898877876068,5823.21741997175,4785.98264588587,7045.85118430914,45427.4674987793
"1240","NGA.10.24_1","Warri South","5_10","dip",0.908568780821877,0.924967017367897,0.889020374018137,4121.51774756843,3382.32140346653,5002.7168205168,45077.794921875
"1241","NGA.10.24_1","Warri South","10_15","dip",0.935570574075854,0.947559650537341,0.921069452699896,3073.63590601791,2501.69140451939,3765.41868538243,47705.4678344727
"1242","NGA.10.25_1","Warri South-West","0_5","mea",0.845645397694842,0.871995906865178,0.8150945577949,2252.44385283091,1867.91989621867,2698.26179738044,14592.6575508118
"1243","NGA.10.25_1","Warri South-West","5_10","mea",0.935127413761967,0.946884582577993,0.920989522039807,993.784634385976,813.676296013628,1210.36332148412,15319.0229034424
"1244","NGA.10.25_1","Warri South-West","10_15","mea",0.974404782663019,0.979893037453323,0.967461201533118,393.585711735669,309.191090686382,500.359343896155,15377.3146972656
