"","GID_2","NAME_2","weighted.sero_0_5_mea","weighted.sero_5_10_mea","weighted.sero_10_15_mea","weighted.sero_0_5_dip","weighted.sero_5_10_dip","weighted.sero_10_15_dip","weighted.sero_NA_NA","weighted.sero.UC_0_5_mea","weighted.sero.UC_5_10_mea","weighted.sero.UC_10_15_mea","weighted.sero.UC_0_5_dip","weighted.sero.UC_5_10_dip","weighted.sero.UC_10_15_dip","weighted.sero.UC_NA_NA","weighted.sero.LC_0_5_mea","weighted.sero.LC_5_10_mea","weighted.sero.LC_10_15_mea","weighted.sero.LC_0_5_dip","weighted.sero.LC_5_10_dip","weighted.sero.LC_10_15_dip","weighted.sero.LC_NA_NA","pop_risk_adm2_0_5_mea","pop_risk_adm2_5_10_mea","pop_risk_adm2_10_15_mea","pop_risk_adm2_0_5_dip","pop_risk_adm2_5_10_dip","pop_risk_adm2_10_15_dip","pop_risk_adm2_NA_NA","pop_risk_UC_adm2_0_5_mea","pop_risk_UC_adm2_5_10_mea","pop_risk_UC_adm2_10_15_mea","pop_risk_UC_adm2_0_5_dip","pop_risk_UC_adm2_5_10_dip","pop_risk_UC_adm2_10_15_dip","pop_risk_UC_adm2_NA_NA","pop_risk_LC_adm2_0_5_mea","pop_risk_LC_adm2_5_10_mea","pop_risk_LC_adm2_10_15_mea","pop_risk_LC_adm2_0_5_dip","pop_risk_LC_adm2_5_10_dip","pop_risk_LC_adm2_10_15_dip","pop_risk_LC_adm2_NA_NA","total_pop_0_5_mea","total_pop_5_10_mea","total_pop_10_15_mea","total_pop_0_5_dip","total_pop_5_10_dip","total_pop_10_15_dip","total_pop_NA_NA"
"434","NGA.21.20_1","Kankiya",0.752590352128009,0.921656327218192,0.978842769504163,0.576338748395772,0.739056302977773,0.855251557838075,NA,0.78454267831409,0.933795534193358,0.983426982437868,0.612803489867682,0.765182557969367,0.873426634165655,NA,0.717794247812683,0.907505792275063,0.973009102470275,0.539081049883628,0.711130682111217,0.83494649163189,NA,14037.1011911299,3366.65572174279,696.175447585031,24036.9602021593,11213.5104142909,4762.92544665241,NA,12224.2453068757,2844.99865398976,545.332619097856,21968.0866947913,10090.7891691416,4164.87732784334,NA,16011.3024461434,3974.74540838142,888.131372968449,26150.8231362118,12413.5556500491,5431.06055805632,NA,56736.2724609375,42972.9115600586,32904.8477172852,56736.2724609375,42972.9115600586,32904.8477172852,NA
"435","NGA.21.21_1","Katsina (K)",0.743605391128053,0.920717052028943,0.979329668375836,0.588716466242259,0.754680719483693,0.868902318925336,NA,0.783321391918297,0.935578621169507,0.984509485503344,0.634674702341217,0.78731494216791,0.890184983108498,NA,0.699683758792312,0.902787844171059,0.972449531874479,0.541234853094243,0.718851381050123,0.844211240135077,NA,14677.9794160986,3700.04413029867,835.634127128473,23545.0006895091,11448.7690878348,5299.85189813439,NA,12404.3331617809,3006.47176609185,626.23100565313,20914.0013622276,9925.76739352756,4439.46316170627,NA,17192.3880387363,4536.77967045148,1113.77561824587,26263.2097169766,13120.8831647737,6298.03172649465,NA,57247.61328125,46668.8515625,40426.740234375,57247.61328125,46668.8515625,40426.740234375,NA
"436","NGA.21.22_1","Kurfi",0.74539088247614,0.920094826038363,0.978770986046421,0.583602620410698,0.747644681529394,0.862575943452542,NA,0.781228035249777,0.933691916078592,0.98371951150567,0.624992114660917,0.777223708025663,0.882462500676174,NA,0.706124068069117,0.903993150466038,0.972343181603481,0.541066601736229,0.715590285341108,0.839923739109808,NA,8780.31722894114,2160.70237777038,439.218368330716,14359.6628496671,6823.89774815117,2843.23944664359,NA,7544.4558701857,1793.02575153856,336.835691367612,12932.3263387179,6024.05626462838,2431.79588008986,NA,10134.4521099566,2596.10508037778,572.206635498963,15826.5378039114,7690.67528742884,3311.90295839525,NA,34485.4784240723,27040.8319091797,20689.5322265625,34485.4784240723,27040.8319091797,20689.5322265625,NA
"437","NGA.21.23_1","Kusada",0.755261411808668,0.922433378248717,0.978986090750765,0.575050827788808,0.737440624962263,0.853820742394724,NA,0.786063239753001,0.934108117808723,0.983446711774068,0.609706072123428,0.762158869308695,0.871221009227939,NA,0.721774699818975,0.908885413164966,0.973340221197022,0.539698311035356,0.7111372697784,0.834503166129538,NA,7320.5907074437,1828.52730585396,388.702485376233,12711.0276487872,6189.47913193742,2703.93481135315,NA,6399.25019842157,1553.31124523118,306.192636422618,11674.4242201449,5606.78023749353,2382.075280884,NA,8322.24113954863,2147.90210309378,493.136339240414,13768.4878047138,6809.54485226089,3061.25956310041,NA,29911.8776550293,23573.6359863281,18497.3905029297,29911.8776550293,23573.6359863281,18497.3905029297,NA
"438","NGA.21.24_1","Mai'Adua",0.747706328277712,0.92210916356615,0.979660195056782,0.59299185067334,0.757715300302546,0.870630433596561,NA,0.788406966216806,0.937210758158733,0.984836029822117,0.64115156559699,0.791855819653636,0.892581168101764,NA,0.702421829091385,0.903754210664295,0.972750189082584,0.54305230658464,0.719976223277142,0.844964641590066,NA,13945.5206318031,3253.40731460652,690.666423339666,22497.3559780552,10119.9428623721,4392.92392263861,NA,11695.7948173088,2622.63172457344,514.913740600033,19835.3300401681,8693.93409848333,3647.55614095581,NA,16448.6191573933,4020.07179998364,925.305306297379,25257.7618878729,11696.2590872624,5264.44165925364,NA,55274.9521484375,41768.8070068359,33956.3936462402,55274.9521484375,41768.8070068359,33956.3936462402,NA
"439","NGA.21.25_1","Malumfashi",0.758072004450761,0.921224153920412,0.977928065608666,0.579620960415051,0.735325452717525,0.848658987692136,NA,0.788905353684424,0.933164170744687,0.982445865331874,0.61650176487765,0.762316530601036,0.867454251055856,NA,0.72446747040839,0.907362954926176,0.972268889817367,0.541876345261655,0.706461119983384,0.827720825229051,NA,14826.9147834277,3717.72171523325,792.979064500951,25763.5507726789,12490.964691226,5437.23319545717,NA,12937.2474031094,3154.22843604953,630.667935145694,23503.256160351,11217.1565208421,4761.97519156137,NA,16886.4183206346,4371.88264227652,996.29644689551,28076.785299928,13853.1786431144,6189.47920108431,NA,61286.4780273438,47193.6754760742,35927.0307006836,61286.4780273438,47193.6754760742,35927.0307006836,NA
"440","NGA.21.26_1","Mani",0.74833038757844,0.921849429933324,0.979442073606643,0.584993658060377,0.750271033398483,0.86517281645393,NA,0.786134528204226,0.935984426031612,0.984430960462877,0.628997811358433,0.781702034107384,0.885931273337644,NA,0.706593434237049,0.904909992121436,0.972881393210436,0.539658604966508,0.715971804543015,0.841299475815547,NA,20238.8895622202,4866.41501988986,900.955056594957,33374.1822912963,15550.5557148763,5908.82710921372,NA,17198.737754626,3986.23260714345,682.316135825372,29835.4348425715,13593.3557378389,4999.08376552055,NA,23595.312219736,5921.22926533851,1188.47812991311,37019.958688517,17686.3594886746,6955.08082928326,NA,80418.4874267578,62269.7315673828,43825.1912841797,80418.4874267578,62269.7315673828,43825.1912841797,NA
"441","NGA.21.27_1","Mashi",0.746863061738644,0.921913847320885,0.979644020174722,0.589667526867322,0.755383262001392,0.869298218703111,NA,0.787340174083589,0.936951830262224,0.984810237949283,0.637370884379457,0.789302548896919,0.891212323183178,NA,0.701886789605035,0.90366243346515,0.972752513087348,0.54028967221573,0.717973062526064,0.843733478402309,NA,11705.2126962443,2776.69542406798,494.695580812299,18974.0340038203,8698.42031841884,3176.34396215965,NA,9833.52532978737,2241.95402642197,369.144999384827,16768.2004741913,7492.27139855216,2643.78248701585,NA,13784.944067035,3425.70444291728,662.174529530201,21257.2973440143,10028.7039363541,3797.62400664646,NA,46240.6347198486,35559.3831787109,24302.2239685059,46240.6347198486,35559.3831787109,24302.2239685059,NA
"442","NGA.21.28_1","Matazu",0.752703112829046,0.920927716548914,0.978400866621936,0.576296885188305,0.737109255921121,0.852760247822469,NA,0.784055048576617,0.932945273713995,0.982974758220077,0.612857858945438,0.763482346823247,0.871132622202029,NA,0.718612533737289,0.906966756873787,0.972617410505973,0.538936201111847,0.708927789101806,0.832261846399765,NA,8830.17242772563,2218.74330293469,467.971806967623,15129.0685651264,7376.63125903464,3190.13044078723,NA,7710.69615060353,1881.53444397777,368.872816346551,13823.5943794451,6636.61065683492,2792.07033873607,NA,10047.4368057165,2610.48342260495,593.277501493968,16463.0978211634,8167.39431839297,3634.25353525699,NA,35706.7673950195,28059.6842041016,21666.2307128906,35706.7673950195,28059.6842041016,21666.2307128906,NA
"443","NGA.21.29_1","Musawa",0.75552424303036,0.921361643765451,0.978321152060314,0.575310375370806,0.734695731335332,0.850104759786762,NA,0.78596777475736,0.933056776058464,0.982801420736827,0.610934148887099,0.760478032931413,0.868185911379864,NA,0.722446866472558,0.907821467069623,0.972692328848817,0.538938060548117,0.707216749233531,0.830018445589784,NA,12532.0759933772,3190.31790051252,670.486047483324,21770.0221707989,10763.2585157142,4635.97823218058,NA,10971.509588599,2715.85236372059,531.919752589064,19943.9113023398,9717.28372380655,4076.76217515878,NA,14227.6559634411,3739.63594525855,844.574976819384,23634.5040280719,11878.066768137,5257.21020225152,NA,51261.0172424316,40569.4886474609,30928.1217041016,51261.0172424316,40569.4886474609,30928.1217041016,NA
"444","NGA.21.30_1","Rimi",0.746084868786509,0.92106234316196,0.979249261477456,0.585058404100183,0.750452819397579,0.865444563938411,NA,0.783870431597389,0.935247529898241,0.984282101270816,0.628759709782789,0.781630459932401,0.886096051962708,NA,0.704438001168765,0.904085427947097,0.972631461450739,0.540043255975296,0.716448406098542,0.841701089332693,NA,11922.5655287047,2864.29502598924,538.177649369229,19483.5508386513,9054.9526902692,3489.74221861092,NA,10148.3473224138,2349.57795128787,407.649191950718,17431.5593791398,7923.65535661262,2954.13866557025,NA,13878.0910063115,3480.31145913905,709.812603879645,21597.2336693609,10288.8209829898,4105.53752330724,NA,46954.9233703613,36285.5339355469,25935.3491821289,46954.9233703613,36285.5339355469,25935.3491821289,NA
"445","NGA.21.31_1","Sabuwa",0.756824246781632,0.918829370075725,0.976613214556063,0.619872151984944,0.762386935253388,0.86344235342743,NA,0.790372948973005,0.932128180951008,0.981512762914705,0.659371406563104,0.790849801771822,0.882607265804968,NA,0.719973324687205,0.903204680578358,0.970446160877532,0.578766123449943,0.731383880996285,0.841710126274811,NA,10324.6947499375,2710.97305258609,612.67713519162,16139.3722226153,7935.90755759076,3577.47959381399,NA,8900.29242035391,2266.81341075548,484.320835036478,14462.3228417777,6985.29199377396,3075.405307469,NA,11889.3018986487,3232.81343034221,774.239004794972,17884.6416065452,8971.36144919269,4146.81130915892,NA,42457.7475891113,33398.4478759766,26197.5779724121,42457.7475891113,33398.4478759766,26197.5779724121,NA
"446","NGA.21.32_1","Safana",0.743486030285694,0.91858890362484,0.978118663770839,0.586493652970045,0.748102517862497,0.861716065289612,NA,0.778858585067485,0.932176968528222,0.98311828436061,0.628323565882633,0.778084395798766,0.881849466723239,NA,0.704822392128316,0.902561097445166,0.971664276062941,0.5434406241717,0.715565553248283,0.838769117772976,NA,13900.4296849372,3424.82080477535,700.187388041677,22407.8084619209,10596.8814560551,4424.98876846274,NA,11983.5995369788,2853.19495216074,540.203041323144,20141.0556460175,9335.59689050667,3780.73406598166,NA,15995.6028412728,4099.08225687643,906.723260589476,24740.8416304517,11965.6539980866,5159.2749691286,NA,54189.7569961548,42068.2309570312,31999.2975158691,54189.7569961548,42068.2309570312,31999.2975158691,NA
"447","NGA.21.33_1","Sandamu",0.75077938253245,0.922377528156519,0.979468816205384,0.589114883798599,0.752633903595848,0.866162421395659,NA,0.788052555839538,0.936297935816286,0.984400466404847,0.632686128271037,0.783660139901104,0.886616037426278,NA,0.709616696380083,0.905723751180796,0.973005173477019,0.544168807032996,0.718773715394272,0.842666279987631,NA,8861.71017305548,2072.33951081327,453.756522641059,14610.1267671931,6604.09959950302,2957.92365767681,NA,7536.36212427101,1700.69699396414,344.762883122959,13060.8338382308,5775.77123221192,2505.88144820992,NA,10325.3603250106,2516.9566327809,596.608492471756,16208.305560585,7508.08789293423,3477.20825068627,NA,35557.6928710938,26697.6748046875,22100.8455810547,35557.6928710938,26697.6748046875,22100.8455810547,NA
"448","NGA.21.34_1","Zango",0.749855588509755,0.922073592607749,0.97939922872652,0.593164336299853,0.755949188076312,0.868337073654222,NA,0.78777736177272,0.936240781895888,0.984394825440811,0.637452937583392,0.787358483242648,0.888883565779841,NA,0.707925704547002,0.905079149649651,0.972832215393777,0.547376820160851,0.721557338881684,0.844645049941659,NA,10905.0072972331,2650.97482881416,541.421409602239,17735.9384324994,8302.35322032422,3460.31351099238,NA,9251.81340138315,2169.02187531978,410.129091516172,15805.1836444793,7233.84186886892,2920.31864471502,NA,12732.9341650048,3229.1079934147,714.013084364802,19732.0381840122,9472.32793855299,4082.97800760269,NA,43594.8468017578,34018.9534912109,26281.6087036133,43594.8468017578,34018.9534912109,26281.6087036133,NA
"449","NGA.22.1_1","Aleiro",0.721545992114155,0.911178719229303,0.976419837868376,0.707457758161099,0.836853384990967,0.91600122185074,NA,0.766209742960104,0.928665762162544,0.982909458632768,0.75141674778486,0.86414308864308,0.932593010709026,NA,0.672370372317237,0.889900063008847,0.967513402220816,0.659343498754248,0.80533155130835,0.895769358485692,NA,7873.21563245577,2174.71931024435,438.034643852759,8271.55683298311,3994.51675299637,1560.39532999358,NA,6610.35953627564,1746.56279621965,317.480819650775,7028.62767954588,3326.34978908704,1252.1795389888,NA,9263.6436656537,2695.71049813479,603.484200352807,9631.97517345587,4766.30409730263,1936.23061959495,NA,28274.7434387207,24484.2147216797,18576.405090332,28274.7434387207,24484.2147216797,18576.405090332,NA
"450","NGA.22.2_1","Arewa",0.721713278867642,0.913603559611851,0.977786100653141,0.713667000657382,0.844394094231282,0.922144827860042,NA,0.777695058573242,0.934765916877784,0.984911216964189,0.770710644037223,0.879094463680945,0.941928748246594,NA,0.658355931490869,0.88640832161264,0.967370447718804,0.648975216756089,0.801958344367435,0.896325112206353,NA,15591.3741095185,3962.65991264285,718.667583774652,16042.1772712897,7137.02187485907,2518.78283828161,NA,12454.9223695465,2992.02704376549,488.15469437065,12846.2332431805,5545.45441728429,1878.73031802007,NA,19141.0515843131,5209.99694354482,1055.63643426212,19666.6182813135,9083.38036014996,3354.10636130862,NA,56026.2956352234,45866.0090026855,32352.1581039429,56026.2956352234,45866.0090026855,32352.1581039429,NA
"451","NGA.22.3_1","Argungu",0.719121524340945,0.911930638179685,0.977141817242074,0.705431853815249,0.838177706086378,0.918247102870486,NA,0.766902237903734,0.930349150705974,0.98375677942785,0.752443272296143,0.867041749177854,0.935416258657001,NA,0.666232752310391,0.889205771680363,0.967883548307805,0.653695796286294,0.804463453359248,0.896994186689849,NA,16011.5190949824,4208.02657256146,826.617912038049,16791.9007903468,7732.00235299413,2956.42089504376,NA,13287.7724433838,3327.97488902806,587.40177276204,14112.0079188021,6352.8546243175,2335.53463046158,NA,19026.4513758928,5293.83939225873,1161.42365825945,19741.1224104097,9342.8970888873,3724.98773099952,NA,57005.1480712891,47780.8228149414,36162.8883972168,57005.1480712891,47780.8228149414,36162.8883972168,NA
"452","NGA.22.4_1","Augie",0.71496664310206,0.911246215401221,0.977234110352996,0.697400353530089,0.834532955460001,0.917112256321224,NA,0.76175754212446,0.92927285726264,0.983738986598425,0.742370421086114,0.862069251557913,0.933620201507101,NA,0.663466674847044,0.889151405252998,0.968171829290057,0.648396498538914,0.802760561526408,0.896928992450017,NA,14357.3535847132,3681.1780371095,683.420343227878,15242.1813582097,6862.95973720588,2488.24759816883,NA,12000.4593281166,2933.49974481947,488.147291076777,12977.0038096695,5720.85623280647,1992.68754144143,NA,16951.4473493371,4597.58887208885,955.465377728718,17710.5439413801,8180.76087958492,3094.13883880105,NA,50370.7837600708,41476.2937011719,30019.4876556396,50370.7837600708,41476.2937011719,30019.4876556396,NA
"453","NGA.22.5_1","Bagudo",0.732079867471932,0.911698696286082,0.975411984862785,0.727210484334517,0.844043963087276,0.916705310133206,NA,0.780104200301288,0.930753322046525,0.982369776816942,0.775495501238669,0.874528881435752,0.935171291993439,NA,0.678216004857364,0.8880000050701,0.96576233803435,0.672914728595414,0.807708939915507,0.893509486183054,NA,19990.4303876561,5645.23672782155,1087.83772091092,20353.7515898398,9970.50678161657,3685.17365403488,NA,16407.171924471,4427.04550466306,780.00691392047,16751.042603093,8021.55955810769,2868.19060318202,NA,24009.3959870179,7160.33012312639,1514.763186625,24404.9422010343,12293.4601094641,4711.41721699708,NA,74613.3939208984,63931.5218505859,44242.6000976562,74613.3939208984,63931.5218505859,44242.6000976562,NA
"454","NGA.22.6_1","BirninKe",0.722143190775595,0.912367391488692,0.977036079177053,0.710694080767871,0.840373609174656,0.918764021965931,NA,0.771305157720755,0.931327099135365,0.983781211348291,0.75993828217817,0.870710827739059,0.936684057277511,NA,0.667399126593635,0.888785711788656,0.967541564786681,0.65601292242934,0.804516308622291,0.896309508608625,NA,20947.2628483726,5447.71958643712,1116.6151501119,21810.3963356575,9923.24467551685,3950.07997573122,NA,17241.0062098622,4269.08103562215,788.634713757804,18097.9401479576,8037.31816278506,3078.72255058909,NA,25074.3465250644,6913.68505939683,1578.28363838903,25932.7376227686,12152.3295088261,5041.92530983041,NA,75388.6971740723,62165.4390869141,48624.7604980469,75388.6971740723,62165.4390869141,48624.7604980469,NA
"455","NGA.22.7_1","Bunza",0.726680062935009,0.912928466837678,0.976819472815335,0.71878664163956,0.843662425131516,0.919479020849333,NA,0.778156911320179,0.93281925549255,0.983805231001629,0.771172652934661,0.876094545484941,0.938532466849524,NA,0.668796789249359,0.887862335975317,0.966890371218673,0.659810471988869,0.804655958846295,0.895168875251709,NA,9088.22536177783,2456.26436243538,485.499787188965,9350.69136546142,4410.24063448098,1686.45509787013,NA,7376.55659709766,1895.1506029864,339.188010680136,7608.79181152838,3495.33930531954,1287.39411428609,NA,11012.9156773898,3163.37312353391,693.457814793519,11311.7218212546,5510.60248135821,2195.61394573219,NA,33251.2346496582,28209.729095459,20944.2944641113,33251.2346496582,28209.729095459,20944.2944641113,NA
"456","NGA.22.8_1","Dandi",0.730617081438016,0.91318137831684,0.97648626724203,0.726369605952105,0.84654108486418,0.919907006542776,NA,0.783821622144642,0.933820342114434,0.983701739069774,0.780821637935385,0.880389218760714,0.939795345449242,NA,0.670266781901164,0.886879296531643,0.966149267556485,0.664273405197135,0.805210063828815,0.89414664912127,NA,12604.68680142,3464.8732893315,662.483109812946,12803.4302795975,6124.44295653945,2256.56453298696,NA,10115.1949821155,2641.18600893745,459.192196183283,10255.5671392246,4773.58650710375,1696.22438013296,NA,15428.535574366,4514.57183170102,953.720905542911,15708.9714559004,7773.93644111541,2982.34473429115,NA,46790.9653244019,39909.3330688477,28174.3063354492,46790.9653244019,39909.3330688477,28174.3063354492,NA
"457","NGA.22.9_1","Danko Wasagu",0.729458533215606,0.90921424666089,0.974230884691424,0.679765226526574,0.809694650999528,0.895211073917263,NA,0.77109857205432,0.926180291914607,0.980462959686851,0.728100223453092,0.842206037651063,0.91554362654269,NA,0.683603553376553,0.888830301760812,0.966064825861811,0.627307438426719,0.772321649092772,0.870676392898367,NA,22313.3347556741,6093.19943945075,1228.8594177173,26411.8687085206,12772.5816353899,4997.10048821106,NA,18879.0067877994,4954.50208190938,931.668615536293,22425.3634985989,10590.5392373834,4027.49604192754,NA,26095.2966394651,7461.29340872161,1618.2766785832,30738.4076318389,15280.9174247977,6167.09307312243,NA,82476.5793609619,67116.2513427734,47687.2955474854,82476.5793609619,67116.2513427734,47687.2955474854,NA
"458","NGA.22.10_1","Fakai",0.724507105601576,0.908377594690339,0.974370241577783,0.703390887510882,0.828019963347364,0.907334199655601,NA,0.766189337124062,0.925308312612499,0.98078374866378,0.747241518211259,0.856399985151991,0.924970153347981,NA,0.678790490098869,0.888074479825409,0.965868405509024,0.655518003678412,0.795391632976769,0.88606062271323,NA,9949.74730779184,2670.93536046222,568.578041007981,10712.3841611213,5013.48507100017,2055.72515980418,NA,8444.34488433107,2177.37864774033,426.298927999019,9128.66747140856,4186.1633748225,1664.48401595365,NA,11600.8562157464,3262.80267978208,757.185253659498,12441.3692155942,5964.651557463,2527.66439949052,NA,36116.1667327881,29151.552520752,22184.2918548584,36116.1667327881,29151.552520752,22184.2918548584,NA
"459","NGA.22.11_1","Gwandu",0.717637031656797,0.910389401312625,0.976433448913346,0.699123982618457,0.832648094117395,0.914381179591596,NA,0.759799023254905,0.926933951183878,0.982721419717642,0.739701589409845,0.857729890101615,0.92991626624105,NA,0.671623027529262,0.890517853761088,0.967895466336624,0.655254287574171,0.804161539248429,0.895771244371615,NA,12801.8934831777,3353.3926191556,654.757243190901,13641.246048524,6262.61462604662,2378.77585946851,NA,10890.3350070621,2734.26528111529,480.056481337926,11801.5210909856,5324.00791254745,1947.15943541364,NA,14888.0961571034,4097.02229987002,891.970822462252,15630.2291166359,7328.63364881897,2895.82181310812,NA,45338.4293212891,37421.8303222656,27783.3290405273,45338.4293212891,37421.8303222656,27783.3290405273,NA
"460","NGA.22.12_1","Jega",0.722733457659131,0.910953570609624,0.976143597557403,0.709172353774816,0.836890267975106,0.915398087110613,NA,0.766966250463311,0.928358008579245,0.982636852540317,0.752779078656975,0.86407939153315,0.931999850326479,NA,0.674030463149092,0.889809946726025,0.967269428205443,0.661421978997208,0.805499033936461,0.895185431125006,NA,13208.7460055815,3801.91975392422,742.517398743358,13854.7856440136,6964.121037623,2633.18798542621,NA,11101.5327791489,3058.82115945322,540.418410394541,11777.3977693685,5803.25623198281,2116.46724065931,NA,15528.9158997315,4704.6663532313,1018.72103670092,16129.5735314514,8304.39884110877,3262.29578071258,NA,47639.1630020142,42695.9259338379,31124.4497375488,47639.1630020142,42695.9259338379,31124.4497375488,NA
"461","NGA.22.13_1","Kalgo",0.724842225495096,0.912801468503119,0.976966445521257,0.715574920580823,0.842521324008581,0.919383757354098,NA,0.775713667355483,0.93241749133966,0.983868818833626,0.767156463072291,0.874374262218095,0.938093176157388,NA,0.667823461885822,0.888174478539925,0.967175799433671,0.657770949705954,0.804413722211791,0.895634239258775,NA,7194.02820365952,1961.69610782128,367.033660899828,7436.32284005549,3542.78105897074,1284.59872285976,NA,5863.98914456716,1520.39652411496,257.046149069027,6087.71812721547,2826.18888894653,986.46903197698,NA,8684.78961965432,2515.72688711116,523.045043312282,8947.61358045181,4400.08373184708,1663.041076565,NA,26145.1024475098,22496.8938598633,15934.7382202148,26145.1024475098,22496.8938598633,15934.7382202148,NA
"462","NGA.22.14_1","Koko/Bes",0.728305526273871,0.909938611445982,0.974829293145493,0.717184811247452,0.837191207111599,0.912630539343373,NA,0.771282263290619,0.927243603617328,0.981378995609478,0.75988138565625,0.864410872105303,0.929524309737843,NA,0.680901466158366,0.889009889658519,0.966030119816329,0.670267357738263,0.805752839077324,0.892151684865391,NA,12777.2908466992,3612.16996898232,729.262438520176,13300.2775985719,6529.91300489452,2531.32604892408,NA,10756.1740349578,2918.10368776661,539.500108122539,11292.3363184381,5438.19036953849,2041.86851144277,NA,15006.6165120447,4451.57630663296,984.197933024938,15506.7190511782,7790.83881017576,3124.65302384927,NA,47028.1587677002,40107.8645019531,28972.6642456055,47028.1587677002,40107.8645019531,28972.6642456055,NA
"463","NGA.22.15_1","Maiyama",0.725120213313753,0.911041436504232,0.975899843811568,0.713654435558275,0.838478445555622,0.915506353921683,NA,0.770108876327834,0.928803814402391,0.982490985832522,0.758182979623719,0.866375906906073,0.932511623702119,NA,0.675392591119282,0.889365065524554,0.966877823804778,0.664637477343508,0.806069538812491,0.894684203542403,NA,14924.9179471467,4069.8625600711,734.228708976564,15547.4656952503,7389.62615003259,2574.16010882881,NA,12482.206127076,3257.23211793285,533.424794724366,13129.7365690224,6113.31469659246,2056.08225161221,NA,17624.9370715297,5061.55854999796,1009.09108124308,18208.8984917227,8872.33665010695,3208.52199725642,NA,54296.1638870239,45750.0930786133,30465.7240905762,54296.1638870239,45750.0930786133,30465.7240905762,NA
"464","NGA.22.16_1","Ngaski",0.74234080243011,0.911366184343949,0.973831093297899,0.726952764159852,0.837043819187056,0.908435619236453,NA,0.7841975456785,0.928541821472725,0.98029947539833,0.771500532363262,0.866373850520123,0.92685613410208,NA,0.695762923665344,0.890563944311927,0.965300392927653,0.677413532910444,0.802762618392884,0.885949057176903,NA,10566.4332537059,2997.8569297518,635.289582440631,11197.4865241564,5511.65841479399,2222.86310558927,NA,8849.91590085008,2416.92624987211,478.259874993222,9370.61201797775,4519.63029289887,1775.67739276826,NA,12476.5612511107,3701.45001070817,842.385168734442,13229.0576280554,6671.14968345187,2768.75823158588,NA,41009.3385113478,33822.9479072094,24276.504543066,41009.3385113478,33822.9479072094,24276.504543066,NA
"465","NGA.22.17_1","Sakaba",0.731945781718149,0.90931151648703,0.97395756703025,0.693141397594902,0.81750802901018,0.898982288835836,NA,0.774230613424045,0.926607723500942,0.980307019676318,0.741315791401372,0.849722810494475,0.919081306389485,NA,0.685212998345338,0.888446779755441,0.965619825668385,0.64042133319072,0.780202730113181,0.874576931110996,NA,7502.97353965497,2081.24191571748,466.47065264316,8589.12793470798,4188.07244970184,1809.42378578837,NA,6319.39965131381,1684.30517550687,352.739599819534,7240.70221570358,3448.76409506159,1449.41126903822,NA,8811.04785136733,2560.07409996038,615.815825544493,10064.7892795243,5044.20487947943,2246.57123507314,NA,27990.5072479248,22949.3518371582,17911.9459838867,27990.5072479248,22949.3518371582,17911.9459838867,NA
"466","NGA.22.18_1","Shanga",0.729299955014379,0.90927208903842,0.974287842692324,0.71463561420841,0.833879620032212,0.90973138158829,NA,0.771564295928799,0.926453270291129,0.980792150882416,0.75785639974075,0.86179830984927,0.927127170067873,NA,0.682713970673304,0.888564521712719,0.965636913517287,0.667161155445701,0.801638439337172,0.888679268358669,NA,9145.62484487977,2529.40499960527,515.610935936727,9641.06088965763,4631.27294758044,1810.17431824294,NA,7717.72036728754,2050.410550167,385.178767473255,8180.84284646967,3852.92731108055,1461.33315832061,NA,10719.536426001,3106.7116273912,689.089716238528,11244.9896573108,5530.12538206165,2232.33647585119,NA,33785.0880126953,27879.0173034668,20053.1962280273,33785.0880126953,27879.0173034668,20053.1962280273,NA
"467","NGA.22.19_1","Suru",0.727619693885877,0.911931953664015,0.976117157118725,0.719338749081903,0.841977435730149,0.917349674967573,NA,0.775518906415617,0.930727981986469,0.982933566890561,0.767267253260219,0.871947136921301,0.9353608077267,NA,0.674187004911368,0.888647617382697,0.96664069523414,0.665935262455812,0.806569315792002,0.894875171026835,NA,10555.84195017,2912.38733733883,571.491432170848,10876.7621583741,5225.76501172227,1977.73576860069,NA,8699.55313026649,2290.80757991201,408.381881011664,9019.33816824755,4234.67480495253,1546.74821378145,NA,12626.5754324622,3682.39426908501,798.253246133118,12946.3639311867,6396.70230892787,2515.52712402143,NA,38754.0571517944,33069.7393493652,23928.9533081055,38754.0571517944,33069.7393493652,23928.9533081055,NA
"468","NGA.22.20_1","Yauri",0.733587031941248,0.909796107694802,0.974039256436283,0.719787768010739,0.835408548187856,0.909455479876085,NA,0.776124104258105,0.927157576459972,0.980584863133268,0.76376566026719,0.864012838882156,0.927307143276825,NA,0.68650620105034,0.888802717842712,0.965346277068861,0.671219184291974,0.802187148385925,0.887750846224476,NA,6240.98601078115,1685.15500880006,383.461182449813,6564.2473511615,3074.83526862093,1337.41580497689,NA,5244.51322192447,1360.81461392259,286.777276701235,5534.02193700064,2540.46072551827,1073.73229608421,NA,7343.90081671999,2077.34558014752,511.863519580948,7702.01423150879,3695.46489828434,1658.01080119719,NA,23425.9843139648,18681.621887207,14770.8089141846,23425.9843139648,18681.621887207,14770.8089141846,NA
