"","GID_2","NAME_2","age_group","antigen","weighted.sero","weighted.sero.UC","weighted.sero.LC","weighted.risk","weighted.risk.UC","weighted.risk.LC","pop_risk_adm2","pop_risk_UC_adm2","pop_risk_LC_adm2","total_pop"
"12799","NGA.27.15_1","Mariga","30_35","rub",0.99955937674314,0.999706319824674,0.999338415221298,0.000108762991211232,7.24696923661674e-05,0.000163354170875173,0.995852414634908,0.663544808091338,1.4956985247931,9156.16979217529
"12800","NGA.27.15_1","Mariga","35_40","rub",0.99989469073831,0.999933994539293,0.999831805938886,1.97879984487499e-05,1.23929794510893e-05,3.16288297511699e-05,0.131469832835598,0.0823379353394199,0.210139341325579,6643.91768455505
"12801","NGA.27.15_1","Mariga","40_45","rub",0.999974797575757,0.999985163378179,0.999957131838582,2.59173691116335e-06,1.52361817904841e-06,4.41454277450217e-06,0.0159945962136675,0.00940282844787049,0.0272438258844843,6171.38110923767
"12802","NGA.27.15_1","Mariga","15_20","mea",0.992836912883573,0.994910492943756,0.989919936098421,NA,NA,NA,118.249084001495,84.0181806584321,166.402879605465,16508.1175308228
"12803","NGA.27.15_1","Mariga","20_25","mea",0.998018331338304,0.998713246709507,0.996945931363742,NA,NA,NA,27.5370687880211,17.8805945506559,42.4390311788971,13895.8996124268
"12804","NGA.27.15_1","Mariga","25_30","mea",0.99945394965395,0.999677962300477,0.999072852460649,NA,NA,NA,6.2713626949303,3.69858792281749,10.6482461425834,11484.9532470703
"12805","NGA.27.15_1","Mariga","30_35","mea",0.999849677503595,0.999919751007156,0.999717870788235,NA,NA,NA,1.37637830066314,0.734773404129729,2.58322296625587,9156.16979217529
"12806","NGA.27.15_1","Mariga","35_40","mea",0.999958629554637,0.999980052812604,0.999913979693385,NA,NA,NA,0.274861833563591,0.132527471095845,0.571511836350034,6643.91768455505
"12807","NGA.27.15_1","Mariga","40_45","mea",0.999988607063253,0.999995041445126,0.999973739886673,NA,NA,NA,0.0703101546214765,0.0306011318799729,0.162061167315379,6171.38110923767
"12808","NGA.27.15_1","Mariga","15_20","dip",0.94479359708324,0.956547031586437,0.930086952589016,NA,NA,NA,911.353787803833,717.326709634232,1154.13280359851,16508.1175308228
"12809","NGA.27.15_1","Mariga","20_25","dip",0.970653307700742,0.977706612092083,0.961448800905681,NA,NA,NA,407.798690147266,309.786680389304,535.703592553333,13895.8996124268
"12810","NGA.27.15_1","Mariga","25_30","dip",0.984602830124181,0.988764638623598,0.978925545555232,NA,NA,NA,176.835776160984,129.037600121912,242.039124005671,11484.9532470703
"12811","NGA.27.15_1","Mariga","30_35","dip",0.991976926513313,0.994395695762615,0.98852104897765,NA,NA,NA,73.4606230992056,51.3139611645079,105.103224596696,9156.16979217529
"12812","NGA.27.15_1","Mariga","35_40","dip",0.995835830089634,0.997222729381388,0.993756832878778,NA,NA,NA,27.6664021089693,18.4519573777885,41.4790884443189,6643.91768455505
"12813","NGA.27.15_1","Mariga","40_45","dip",0.997840385753606,0.998626770100117,0.99660251830758,NA,NA,NA,13.327802563436,8.47472506277635,20.9671543355842,6171.38110923767
"12814","NGA.27.16_1","Mashegu","15_20","tet",0.703675500570582,0.740106018010093,0.664466349193379,0.0284644232285891,0.0249731698300095,0.0322199092763542,524.825908612719,460.454316664687,594.069411685743,18437.9604110718
"12815","NGA.27.16_1","Mashegu","20_25","tet",0.749289625735644,0.78318291467906,0.712056922033169,0.0536648221651629,0.0464205422726639,0.0616197195800525,830.5709963734,718.451203079338,953.689024261361,15477.0101318359
"12816","NGA.27.16_1","Mashegu","25_30","tet",0.790037516458866,0.821367077979797,0.754861554254013,0.0488918720943987,0.0416049474434023,0.0570704502855248,614.91025514846,523.263024137539,717.7717613012,12576.9423179626
"12817","NGA.27.16_1","Mashegu","30_35","tet",0.825710315740765,0.854419795096456,0.792718035570973,0.0347821670462339,0.0290580409895389,0.0413580116808599,332.6478196606,277.903730550483,395.53752912659,9563.74625015259
"12818","NGA.27.16_1","Mashegu","35_40","tet",0.856441295696789,0.882478316892906,0.825776498806262,0.0213999435684915,0.0175211021303659,0.0259667360313536,151.214710309821,123.806325678962,183.484243970346,7066.12659168243
"12819","NGA.27.16_1","Mashegu","40_45","tet",0.882510988905801,0.905862861108313,0.854296449686523,0.00921872847120585,0.00738752139049608,0.0114304791427661,57.8119793757811,46.3282149593062,71.682187681405,6271.14461135864
"12820","NGA.27.16_1","Mashegu","15_20","rub",0.957584682296711,0.966020342543256,0.947168781212107,0.00485109351406831,0.00388597667627017,0.00604288336085413,89.4442701627986,71.6494841154177,111.418444176153,18437.9604110718
"12821","NGA.27.16_1","Mashegu","20_25","rub",0.988646766450202,0.991340098997674,0.985125427648107,0.00289987442594065,0.00221180530610893,0.00379953112070629,44.8813858713354,34.2321331322964,58.8053816513973,15477.0101318359
"12822","NGA.27.16_1","Mashegu","25_30","rub",0.997039146772569,0.997856279479579,0.995910433166657,0.000827928981947363,0.000599394410622801,0.00114362923373216,10.4128150493215,7.53854892811218,14.3833589057852,12576.9423179626
"12823","NGA.27.16_1","Mashegu","30_35","rub",0.99923301428333,0.999474559442657,0.998880035512523,0.000183774288808415,0.000125886952328271,0.000268375002464082,1.75757066546594,1.20395086827264,2.56667042345056,9563.74625015259
"12824","NGA.27.16_1","Mashegu","35_40","rub",0.999801533540683,0.999871661750547,0.999692916347084,3.54430125595772e-05,2.29127975227207e-05,5.48556828803556e-05,0.250444813536563,0.161904727865132,0.38761719950578,7066.12659168243
"12825","NGA.27.16_1","Mashegu","40_45","rub",0.999948682366579,0.999968729280531,0.999915724477567,4.80023026649316e-06,2.92376818440831e-06,7.88655019262298e-06,0.0301029381689993,0.018335373094514,0.0494576967426771,6271.14461135864
"12826","NGA.27.16_1","Mashegu","15_20","mea",0.992585410654363,0.994684071269774,0.989660571049985,NA,NA,NA,136.709904819205,98.014883475983,190.637981653467,18437.9604110718
